Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Weather_Description,Work_Suitability,Flood_Risk
"Nagpur, Maharashtra",2024-03-27 09:09:53,35.79,45.69,4.121550227687504,16.3,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-04-04 02:40:17,24.53,52.34,3.206775302399828,16.26,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-02-22 23:52:37,27.55,56.32,6.253693731592364,11.25,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-01-08 01:06:58,20.47672529303378,63.79343945985863,7.057564013275699,16.59106981028742,Heavy Rainfall,No,Low
"Mumbai, Maharashtra",2024-05-17 14:33:51,8.742954191187494,40.04969035101553,1.221555648314021,28.96974056899579,Moderate Rainfall,Yes,Low
Delhi,2024-02-24 08:27:22,37.23695289484114,40.95911081483317,7.849929133812479,2.8474892041580824,Heavy Rainfall,No,Low
"Bengaluru, Karnataka",2024-02-24 01:39:05,39.90066737791466,61.295460296453285,1.2350820333551529,10.738283884008528,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-04-18 22:28:22,22.90910845999481,42.710297924827074,3.411124191695256,12.436832278796338,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-05-04 00:38:20,28.46233457477871,55.040174567133846,7.663252516892063,10.195952025377162,Heavy Rainfall,No,Low
"Agra, Uttar Pradesh",2024-04-03 05:25:34,3.220556371097464,53.59099371918269,3.888726449295585,16.772063148678036,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-02-10 10:33:25,19.70364732609373,67.81536845050388,5.1858471791643055,18.93578942411528,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2024-01-17 23:03:59,31.98,60.27,1.2336934568380642,14.67,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2024-01-30 15:32:01,35.4,58.42,2.294711248977012,10.32,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-05-03 01:10:46,32.94,80.85,5.135257884740726,20.58,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-01-30 09:09:09,34.41,41.89,8.053009532867303,15.79,Heavy Rainfall,No,High
"Bina, Madhya Pradesh",2024-03-19 21:14:25,29.73,39.5,1.4674760378860452,11.7,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-02-10 23:36:18,31.85,57.29,7.017851410735129,26.35,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",2024-03-08 11:22:06,28.64,70.88,9.86635511138168,11.48,Heavy Rainfall,No,High
"Kochi, Kerala",2024-04-13 04:36:54,24.16,71.16,9.729060146260537,11.86,Heavy Rainfall,No,High
"Kota, Rajasthan",2024-03-31 05:52:33,37.03,40.65,7.789383923813066,6.65,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-04-15 07:37:38,29.39,50.47,2.17813971715783,24.8,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-05-12 02:39:03,31.5,39.88,4.945774291806881,11.53,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-04-19 20:50:42,34.42,62.48,9.191473028853734,15.8,Heavy Rainfall,No,High
"Jamnagar, Gujarat",2024-03-31 04:52:10,16.840493766024558,52.855896253531945,2.8682393868812364,29.159868857125225,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-01-05 03:29:12,35.8179732033346,47.823538594004376,6.436853488127479,10.413730050322076,Moderate Rainfall,Yes,Low
Delhi,2024-04-06 16:04:29,27.39931553991397,68.2188753630191,2.984904515273992,29.908874879154435,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",2024-03-17 12:57:52,35.208461391220965,67.93670982178925,0.6568648962194157,0.1825613547997173,Clear,Yes,Low
"Chennai, Tamil Nadu",2024-02-29 05:29:35,36.34342702752016,55.28963094412446,4.99729866481767,20.165359948453773,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-05-09 04:35:58,37.45929582782846,88.9001170734218,9.7625293674197,16.17796608986816,Heavy Rainfall,No,High
"Agra, Uttar Pradesh",2024-04-26 12:33:08,-4.585681565757201,46.208632099138,4.954564983194252,3.7810460379741455,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-01-24 13:10:09,13.80489534211494,39.752920803483335,4.780216751330703,25.689800027687458,Moderate Rainfall,Yes,High
"Hazira, Gujarat",2024-04-12 06:38:30,33.56,66.03,3.0559088280662285,9.89,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2024-01-18 04:59:49,25.21,59.16,1.426822147107164,26.83,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-02-07 01:50:47,26.75,74.14,3.763933550489096,10.02,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-01-24 10:09:39,35.73,46.34,5.690542931678772,10.54,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-04-24 02:47:32,39.83,41.49,8.280406297687165,18.61,Heavy Rainfall,No,High
"Bijaipur, Madhya Pradesh",2024-01-17 07:24:14,30.81,56.31,4.291077920765781,26.33,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-02-21 09:04:26,14.94,71.88,6.361144831900281,11.0,Moderate Rainfall,Yes,High
"Kochi, Kerala",2024-02-09 06:36:30,25.92,92.88,0.6454576680898183,9.7,Clear,Yes,Low
"Kota, Rajasthan",2024-02-28 06:47:09,37.21,26.0,7.725353092133039,15.04,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-05-17 21:35:50,37.41,62.56,2.8379422170200765,14.4,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-03-11 19:39:14,29.31,52.29,2.363872772145492,10.27,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-04-16 21:04:32,29.43,53.9,4.833719012075159,19.51,Moderate Rainfall,Yes,High
"Jamnagar, Gujarat",2024-01-15 16:30:57,-9.936956202606533,88.2152733389606,3.597620385701749,25.12012204355748,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-02-14 21:56:37,9.577668824683611,30.11753615299838,3.4741610097234368,3.824000436228622,Moderate Rainfall,Yes,Low
Delhi,2024-02-11 11:59:15,2.8861680749082765,38.24252793660564,3.270979195420828,10.117667244733946,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",2024-02-29 00:47:30,7.87849988231568,61.04898134036686,2.016102490338848,6.895657169072873,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-03-02 21:43:37,15.476983639080636,87.50000110053982,4.974142477929257,0.3240625797699104,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-05-09 14:42:45,32.441928042313535,33.04815479597457,1.4885965161925396,15.988911850339916,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2024-02-01 22:49:06,-8.677440359307772,80.87864105565897,2.8834316622551146,17.628703098038503,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-05-16 10:58:31,2.51473676240985,32.35136908163783,2.491093966490434,18.68426559603028,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2024-03-09 04:28:06,24.67,60.63,8.101866054545685,16.2,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",2024-02-14 10:30:51,22.68,46.58,1.777102812211907,19.4,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-02-15 01:17:43,35.56,83.84,2.302799069161745,24.7,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-03-02 12:08:20,29.54,58.74,9.675173177577449,10.37,Heavy Rainfall,No,High
"Bina, Madhya Pradesh",2024-01-13 23:09:13,20.2,57.81,5.8173493970788135,23.79,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-01-14 14:01:31,25.41,40.28,3.894318356688396,20.77,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-03-10 17:19:32,13.58,63.62,1.874355347139787,10.96,Moderate Rainfall,Yes,Low
"Kochi, Kerala",2024-03-21 07:38:05,26.42,89.98,5.379425551554683,7.74,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2024-02-21 07:37:24,31.32,21.02,0.0641904501365031,18.1,Other,Yes,Low
"Nagpur, Maharashtra",2024-04-09 18:39:35,30.51,37.67,3.467608167648857,18.06,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-04-30 11:03:57,32.27,53.23,0.2318073025212608,23.15,Clear,Yes,Low
"Gandhar, Gujarat",2024-01-01 07:04:23,35.24,64.49,9.510026282507042,11.72,Heavy Rainfall,No,High
"Jamnagar, Gujarat",2024-04-23 06:51:24,2.858272431161893,51.449337018191486,4.179002860832648,9.371509572953116,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-04-03 12:39:28,-0.092762817283873,33.29979277951137,5.205147380464892,22.92403005069145,Moderate Rainfall,Yes,Low
Delhi,2024-05-16 00:26:08,10.339514590168982,33.355635721820775,4.537977113243291,26.79739928620885,Moderate Rainfall,Yes,High
"Bengaluru, Karnataka",2024-01-17 10:05:10,-9.106517571171882,78.97401673376208,9.14052765993034,21.03206724870888,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",2024-02-24 06:23:46,9.16606566383447,67.02942640353746,3.4356355196917674,16.07129848541615,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-02-18 13:56:10,23.2963903369222,39.110261073129,5.137421356311499,2.3356314528613087,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2024-01-28 11:30:57,33.48969854722858,56.71597991980491,9.014552057099904,20.84736787085832,Heavy Rainfall,No,High
"Noida, Uttar Pradesh",2024-03-17 10:59:54,37.33640713697119,78.85002627417055,5.215708805001582,14.930040017876255,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2024-03-22 12:33:09,28.3,49.53,4.1103173076934505,19.23,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2024-03-05 15:44:20,31.8,40.48,1.150904837329657,11.01,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-01-15 18:07:14,28.9,62.17,8.74694613971309,24.62,Heavy Rainfall,No,High
"Jagdishpur, Uttar Pradesh",2024-02-17 05:38:59,31.18,48.8,6.7874079873399085,11.73,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-05-12 20:49:35,20.15,39.77,6.765436209599147,20.06,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-05-10 13:37:36,25.29,41.7,2.741796017058303,20.31,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-02-16 03:50:43,25.48,73.55,1.6413770032204855,9.54,Moderate Rainfall,Yes,Low
"Kochi, Kerala",2024-04-26 03:15:33,28.92,94.14,3.143352537525943,17.2,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2024-02-17 09:06:40,30.2,28.2,8.431622932851427,12.16,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-02-16 07:21:13,39.86,38.13,7.762108673979847,22.09,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",2024-04-15 03:00:16,33.52,37.57,1.5467962150230452,20.68,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-04-01 09:55:00,27.77,53.79,5.668492308794733,18.53,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-01-28 14:43:13,6.977821055086206,61.431105408024834,1.2877171524479858,21.13700827129906,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-04-27 12:14:50,0.997966889938576,47.22435851730789,3.177126739508904,10.741780674151414,Moderate Rainfall,Yes,Low
Delhi,2024-01-06 04:32:25,35.567574290190976,38.20087730635663,4.602701703479389,16.26248489198204,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",2024-05-13 15:00:07,39.93841209882376,50.04068677825873,3.972861461049972,12.306345778370115,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-02-03 13:39:58,2.944766921535333,60.7403498124223,9.667471270707075,0.5787498390168011,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",2024-02-21 20:35:21,2.2912970645434267,42.60138672829877,0.292583506273506,26.575221776589995,Clear,Yes,Low
"Agra, Uttar Pradesh",2024-04-20 10:40:26,18.360789117751857,38.837676293170034,4.329542858427109,28.13423063594552,Moderate Rainfall,Yes,High
"Noida, Uttar Pradesh",2024-01-08 16:26:17,-6.865198005347819,58.11887745402109,2.420503734093619,14.056355935577672,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2024-01-29 12:45:24,33.28,67.27,6.421435847391801,15.57,Moderate Rainfall,Yes,High
"Vijaipur, Madhya Pradesh",2024-02-20 09:26:44,26.58,51.71,4.358497276765476,18.71,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-04-02 20:04:08,29.03,84.12,1.8033616377806203,15.89,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-02-29 16:46:52,18.26,57.46,2.553225122439887,23.54,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-05-17 22:36:55,24.39,51.31,5.413259876326148,10.24,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-02-28 08:54:31,23.81,49.59,4.759146493707681,22.14,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-04-26 17:29:24,11.15,56.93,0.8099351283227019,2.47,Clear,Yes,Low
"Kochi, Kerala",2024-03-01 13:31:26,29.93,88.69,9.48811112556299,6.88,Heavy Rainfall,No,High
"Kota, Rajasthan",2024-01-14 06:22:33,27.36,45.06,8.402727814545694,5.1,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-01-02 21:16:13,25.07,61.67,3.146661714872745,21.49,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-05-14 02:09:44,23.66,41.76,7.973077646646674,11.72,Heavy Rainfall,No,Low
"Gandhar, Gujarat",2024-01-06 18:53:38,35.72,68.05,11.277230597113576,17.52,Heavy Rainfall,No,High
"Jamnagar, Gujarat",2024-03-07 07:07:28,19.268992475809213,37.74342790391887,7.851135975642491,24.46803971927065,Heavy Rainfall,No,Low
"Mumbai, Maharashtra",2024-01-03 13:45:58,26.7204781797546,46.54652787814284,1.213871076115547,21.598309043356643,Moderate Rainfall,Yes,Low
Delhi,2024-04-16 06:14:56,7.54746716168183,85.04440369161114,9.265340100156708,17.054736150987768,Heavy Rainfall,No,High
"Bengaluru, Karnataka",2024-05-16 14:42:25,-0.0805157747296476,57.8053042307948,0.3245487644339428,13.000041586973856,Clear,Yes,Low
"Chennai, Tamil Nadu",2024-01-24 20:02:21,25.900057967942693,74.07092361708445,4.848938575293531,9.36451405889374,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-01-15 16:15:12,35.24946043311054,84.35658415238044,6.063729121903663,5.857807704546487,Moderate Rainfall,Yes,High
"Agra, Uttar Pradesh",2024-02-12 12:02:34,13.798076854337165,45.584224996658165,7.025859689367307,0.0900575621758126,Heavy Rainfall,No,Low
"Noida, Uttar Pradesh",2024-02-04 14:51:11,29.50397246679543,55.414573330231605,0.134678786405773,11.264943589114036,Clear,Yes,Low
"Hazira, Gujarat",2024-05-15 20:22:22,34.73,61.3,6.752092680623796,8.92,Moderate Rainfall,Yes,High
"Vijaipur, Madhya Pradesh",2024-03-05 05:09:15,20.28,35.67,5.597346919722686,27.18,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-04-18 11:02:58,36.55,66.24,9.495092353029214,24.94,Heavy Rainfall,No,High
"Jagdishpur, Uttar Pradesh",2024-01-06 19:41:07,33.53,66.19,2.266031400983346,9.48,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-01-05 19:23:43,22.3,49.87,5.072007647216875,12.75,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-04-06 17:59:24,33.66,38.91,7.581980751765075,20.08,Heavy Rainfall,No,Low
"Pata, Uttar Pradesh",2024-04-01 23:40:27,23.32,48.38,7.461652939628898,2.99,Heavy Rainfall,No,Low
"Kochi, Kerala",2024-02-14 05:11:15,25.66,81.15,0.1798082507634668,12.18,Clear,Yes,Low
"Kota, Rajasthan",2024-03-29 22:00:51,34.86,31.14,8.100470108794585,9.06,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-05-09 01:08:27,38.26,35.94,5.515751212938801,11.02,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-01-24 16:38:12,32.33,51.47,0.5591106501564747,15.99,Clear,Yes,Low
"Gandhar, Gujarat",2024-03-27 04:28:46,25.81,53.41,2.361780581716677,12.44,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-04-24 05:10:56,11.84349569929266,57.98466194066572,6.043585287299552,11.33783539268654,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-04-05 18:33:50,-4.570486812346943,51.54548248956381,7.566979734849264,17.965872044358353,Heavy Rainfall,No,Low
Delhi,2024-05-12 18:17:34,-0.6724314174136801,86.66897592930138,5.799765231035472,16.828691708405135,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",2024-04-05 02:30:17,39.93964524871953,30.878592326126537,8.177163865587584,28.58862400590285,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",2024-01-08 13:04:25,-4.854378968254588,60.93467392203732,1.8741945899146784,27.63975766872556,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-01-02 13:58:47,23.644122797727483,66.41357692202392,3.215181271657888,19.25960496000282,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2024-02-24 07:19:33,15.240863311393834,77.46802682602957,0.7179651405476739,18.64951120422253,Other,Yes,Low
"Noida, Uttar Pradesh",2024-02-27 15:06:48,-7.977838223267866,77.74583673781316,5.760394784449199,22.36305127425598,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2024-02-27 18:28:28,26.44,58.46,7.187882770304269,19.45,Heavy Rainfall,No,Low
"Vijaipur, Madhya Pradesh",2024-03-12 16:33:43,33.65,51.09,4.009497243634833,19.51,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-02-01 10:02:30,35.79,76.26,1.5023552238798088,13.91,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-02-26 03:18:41,24.39,69.09,4.645030341679332,9.16,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-03-28 15:41:07,20.15,32.91,2.8187945721111065,14.73,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-04-17 09:52:31,27.2,45.48,1.6117875378238722,27.89,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-01-18 23:32:11,16.12,69.69,8.352197025558977,8.64,Heavy Rainfall,No,High
"Kochi, Kerala",2024-03-13 11:07:48,31.73,92.17,8.347973185702745,17.95,Heavy Rainfall,No,High
"Kota, Rajasthan",2024-04-29 10:47:37,32.15,27.94,2.223703475925202,18.75,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",2024-03-29 23:39:40,36.65,56.56,8.536215772489559,16.72,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",2024-04-27 11:37:28,33.76,53.89,2.4003265653011896,17.12,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-01-16 22:11:00,31.44,55.96,7.019581771040661,12.6,Heavy Rainfall,No,High
"Jamnagar, Gujarat",2024-03-21 03:30:20,2.914294602439069,70.61465221528356,7.902513753559371,14.169469928965382,Heavy Rainfall,No,High
"Mumbai, Maharashtra",2024-05-03 14:51:44,28.52815301936965,58.24020483249828,7.747347781421713,17.341140527210122,Heavy Rainfall,No,Low
Delhi,2024-02-29 17:29:32,24.258410603788555,50.89006666026668,4.072607240002949,25.363584067101737,Moderate Rainfall,Yes,High
"Bengaluru, Karnataka",2024-01-21 08:26:09,36.336407789305085,86.168178922892,0.0933087978068303,23.150845722402966,Other,Yes,Low
"Chennai, Tamil Nadu",2024-03-31 19:22:42,17.79498746229792,64.29578726779306,7.030049713349681,29.943115628979527,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",2024-01-22 18:54:42,-2.560022383252605,30.41430753600484,5.382280525974075,20.57968073891432,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2024-04-19 01:39:01,3.628533826041883,84.041855379931,2.577290181422919,2.483769211682203,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-05-14 22:29:47,30.37222804927384,47.11162966730434,7.69206645915951,7.897739504829396,Heavy Rainfall,No,Low
"Hazira, Gujarat",2024-01-09 04:46:10,32.46,60.11,7.685672645664812,15.73,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",2024-03-16 12:10:58,26.65,37.02,4.653757586889796,29.56,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-03-28 16:01:05,34.25,61.83,8.791382411647612,15.15,Heavy Rainfall,No,High
"Jagdishpur, Uttar Pradesh",2024-03-13 14:01:13,30.35,61.08,9.798253306801644,18.41,Heavy Rainfall,No,High
"Bina, Madhya Pradesh",2024-01-26 17:09:07,22.4,59.91,0.320891735198453,18.78,Clear,Yes,Low
"Bijaipur, Madhya Pradesh",2024-04-30 15:01:29,34.45,41.28,8.153720289519345,10.51,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",2024-03-08 04:45:35,21.13,50.46,7.406919098907402,2.77,Heavy Rainfall,No,High
"Kochi, Kerala",2024-02-06 04:34:23,30.96,92.76,8.606023556095558,13.06,Heavy Rainfall,No,High
"Kota, Rajasthan",2024-02-10 02:08:46,38.36,47.11,8.86089151296763,13.61,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-02-20 05:50:02,28.59,42.11,8.965568459523707,19.6,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",2024-03-12 23:46:57,29.23,49.54,6.270285834102833,17.91,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-03-26 13:35:26,30.23,64.5,1.5106337152931293,17.84,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-05-10 01:26:04,26.1239679374524,74.18937076273833,8.463213812312224,14.719960640296424,Heavy Rainfall,No,High
"Mumbai, Maharashtra",2024-02-06 23:54:10,12.756457548793442,42.508319437099495,4.886430301637963,16.633869519244463,Moderate Rainfall,Yes,Low
Delhi,2024-01-20 01:23:03,29.24108888564856,71.10192214714411,1.164606664077085,6.827601534741139,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",2024-01-02 20:17:20,16.730776450849962,55.22160265675109,9.376659923391095,16.12050208786281,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",2024-03-07 14:49:17,6.754777181696706,77.50865403371819,3.4117232853193014,11.175742745286708,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-03-25 16:31:48,20.212548003973232,66.39631216026137,9.85805171827259,29.84997448648657,Heavy Rainfall,No,High
"Agra, Uttar Pradesh",2024-01-09 22:02:21,6.687084392501738,71.21146133916307,4.68575305567764,17.73288676965255,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-01-25 12:33:28,5.0827611674581865,60.94236386790212,8.155322979254962,5.168278925162843,Heavy Rainfall,No,High
"Hazira, Gujarat",2024-01-09 13:26:08,35.17,69.85,10.454243277041437,10.42,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",2024-03-01 17:36:44,29.95,57.41,2.2116561794374148,27.54,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-01-12 03:12:30,32.66,71.01,5.586524164958341,26.16,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-02-21 13:50:51,25.84,56.23,5.212244281274163,8.73,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-03-24 03:58:38,34.33,49.43,2.416242522641827,19.83,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-04-24 10:30:30,29.59,58.93,9.336122228200962,26.58,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",2024-01-18 04:36:00,13.21,61.15,1.7583953126078833,7.73,Moderate Rainfall,Yes,Low
"Kochi, Kerala",2024-05-04 08:40:12,29.78,89.54,2.3799648813614374,11.27,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2024-03-17 22:57:49,28.37,40.36,9.381774183619472,5.21,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-03-05 12:14:34,38.55,46.8,9.968547604877156,22.82,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",2024-03-13 07:58:13,32.3,37.29,3.424311410127745,12.56,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-04-29 19:24:21,29.64,59.11,8.513331142543697,8.88,Heavy Rainfall,No,High
